965640,EXPLORER SPORT TRAC,PERFORM INTERMEDIATE SERVICE
965637,ACCORD,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
965637,ACCORD,CUSTOMER REQUESTS 4 WHEEL ALIGNMENT. 
965637,ACCORD,MOUNT AND BALANCE 4 TIRES. 
965621,MUSTANG,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
965595,F-250,TICKING NOISE FROM ENGINE LOW SPEEDS ON ACCEL SOUNDS LIKE EXHAUST
965588,ESCAPE,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
965586,RANGER,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
965582,ACCORD,SUBLET VEHICLE TO DICH HANNAH COLLISION CENTER FOR VENTURE SHIELD INSTALLATION. PLEASE DO NOT USE CAR WASH FOR 72 HOURS AFTER INSTALLATION FOR MATERIALS TO CURE.
965574,TAHOE,PERFORM MINOR MAINTENANCE SERVICE AS PER FACTORY SERVICE MANUAL MILEAGE INTERVAL IS
965574,TAHOE,PERFORM MINOR MAINTENANCE SERVICE AS PER FACTORY SERVICE MANUAL MILEAGE INTERVAL IS
965574,TAHOE,PERFORM MINOR MAINTENANCE SERVICE AS PER FACTORY SERVICE MANUAL MILEAGE INTERVAL IS
965574,TAHOE,REPLACE FUEL FILTER AS PER FACTORY RECOMMENDED SERVICE INTERVAL
965574,TAHOE,REPLACE FUEL FILTER AS PER FACTORY RECOMMENDED SERVICE INTERVAL
965574,TAHOE,REPLACE FUEL FILTER AS PER FACTORY RECOMMENDED SERVICE INTERVAL
965574,TAHOE,REPLACE AIR FILTER AS PER CUSTOMER REQUEST 
965574,TAHOE,REPLACE AIR FILTER AS PER CUSTOMER REQUEST 
965574,TAHOE,REPLACE AIR FILTER AS PER CUSTOMER REQUEST 
965534,RANGER,QUALITY USED CAR INSPECTION INCLUDES OIL AND OIL FILTER CHANGE.
965531,ACCORD,REPLACE AIR FILTER ELEMENT REPLACE DUST AND POLLEN FILTERS ADJUST DRIVE BELTS - INSPECT FOR DAMAGE OR WEAR
965531,ACCORD,PERFORM HONDA MAINTENANCE INTERVAL B SERVICE FOR MODELS THAT USE STANDARD OILS.
965531,ACCORD,BALANCE 4 STANDARD TIRES IN CONJUNCTION WITH MAINTENANCE B SEVICE INTERVAL.
965502,RAM 1500,"LUBE, OIL AND FILTER SERVICE. ALACART."
965479,CROSSFIRE,DRIVERS SIDE WINDSHIELD WIPER MAKES AN AWEFUL NOISE
965479,CROSSFIRE,"LUBE, OIL AND FILTER SERVICE. ALACART."
965473,TL,P AND A FOR DRIVERS SIDE HEADLIGHT HOUSING. DUE TO MOISTURE. 
965473,TL,IGNITOR ASSEMBLY-ONE TIME GOODWILLED-PART ONLY.
965463,TAURUS,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
965453,TL,"PERFORM OIL AND FILTER CHANGE, CHECK FLUIDS"
965451,ACCORD,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE. ....2.2 REPLACE WIPERS AND AIR FILTER ALSO.
965451,ACCORD,MOUNT AND BALANCE 4 TIRES.
965448,DURANGO,CUSTOMER REPORRTS CENTER CAPS MISSING---ADVISE
965448,DURANGO,CUSTOMER REQUESTS PROGRAM NEW KEY 
965446,THUNDERBIRD,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
965420,FOCUS,CUT AND PROGRAM TWO NEW KEYS
965410,TL,PERFORM ENGINE OIL AND FILTER CHANGE. REPLACED OIL 5W/20.
965409,SEBRING,CUSTOMER STATES R/R TIRE WENT FLAT - IN TRUNK. 
965383,ACCORD,ROTATE FOUR TIRES IN CONJUNCTION WITH MAINTENANCE INTERVAL A SERVICE. CHECK INFLATION PRESSURES AND CONDITION.
965383,ACCORD,PERFORM HONDA MAINTENANCE INTERVAL B SERVICE FOR MODELS THAT USE STANDARD OILS.
965377,TL,"REPLACE ENGINE OIL WITH SAE 5W-20, REPLACE OIL FILTER WITH ACURA OEM. CHECK LEVEL AND CONDITION OF TRANSAXLE, COOLANT, BRAKE, WIPER & CLUTCH FLUID LEVELS. CHECK BRAKE PADS FOR WEAR, DAMAGE & CRACKS-CHECK CALIPERS FOR DAMAGE, LEAKS & TIGHTNESS OF MOUNTING BOLTS. THIS IS DONE TO BOTH FRONT AND REAR BRAKE SYSTEMS. PERFORM BODY LUBRICATION OF ALL REQUIRED HINGES, LATCHES, LOCK CYLINDERS AND MECHANISIMS. ROTATE FOUR TIRES-CHECK TIRE INFLATION AND CONDITION. INSPECT TIE-ROD ENDS, STEERING GEARBOX AND RACK BOOTS F"
965377,TL,COMPUTER SPIN BALANCE ALL FOUR TIRES.
965372,EXPLORER,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
965365,SEBRING,"LUBE, OIL AND FILTER SERVICE. ALACART."
965359,ACCORD,PERFORM FUEL PUMP RELAY RECALL
965354,ACCORD,PERFORM MINOR MAINTENANCE SERVICE AS PER FACTORY SERVICE MANUAL MILEAGE INTERVAL IS
965354,ACCORD,CUSTOMER REQUESTS TO REPLACE BRAKE FLUID PER FACTORY RECOMMENDATIONS
965353,EXPLORER,"COMPUTER FOUR WHEEL ALIGNMENT. INSPECT BALL JOINTS, TIE RODS, STEERING AND SUSPENSION. A PRINTOUT IS AVAILABLE."
965353,EXPLORER,NOISE FROM THE LEFT FRONT WHEEL AREA 
965346,TL,CHECK ENGINE LIGHT IS ON A/T SLIPS
965345,F-250,REPLACE 15W-40 OIL AND FILTER
965343,TL,INSTALL FRONT LICENSE BRACKET
965333,RANGER,CUSTOMER REPORTS BELT CHIRP AT 1900 RPM E19
965314,THUNDERBIRD,"CUSTOMER REPORTS CHECK ENGINE LIGHT IS ON, VEHICLE RUNNING OK, LIGHT HAS BEEN ON FOR 1 DAY"
965314,THUNDERBIRD,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
965314,THUNDERBIRD,REPLACE PLATINUM SPARK PLUGS 6 CYLINDER
965309,TAURUS,"REPLACE RIGHT BRAKE LIGHT, THIRD BRAKE LIGHT AND LEFT REAR M MARKER LIGHT BULBS"
965294,FOCUS,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
965294,FOCUS,"CUSTOMER REPORTS IDLE TOO LOW, VEHCILE WILL DIE "
965294,FOCUS,CUSTOMER REPORTS PARKING BRAKE INOP 
965252,TL,"REPLACE AIR FILTER ELEMENT WITH ACURA OEM REPLACE DUST AND POLLEN FILTER WITH ACURA OEM ADJUST DRIVE BELTS, INSPECT FOR DAMAGE AND WEAR"
965252,TL,1 RESET MAINT MINDER AND COMPLETE MAINT JOURNAL
965231,TL,GLOVE BOX LINER IS BROKEN. HAPPENED LAST SERVICE.
965230,ACCORD,PERFORM SCHEDULED MAINTENANCE SERVICE INTERVAL PACKAGE C PER FACTORY MAINTENANCE REQUIREMENTS.
965230,ACCORD,BALANCE STANDARD WHEELS AND TIRES WITH SERVICE. 
965216,TL,CHANGE ENGINE OIL AND FILTER
965213,GRAND CARAVAN,PERFORM MAINTENANCE SERVICE INTERVAL -II-.
965210,EXPEDITION,QUALITY USED CAR INSPECTION INCLUDES OIL AND OIL FILTER CHANGE.
965199,EXPLORER,FOUR WHEEL DRIVE LTS FLASHING
965197,FOCUS,CUSTOMER REPORTS BRAKES SQUEEKING ALL THE TIME N17 
965196,TL,PASSENGER SIDE WINDSHIELD A PILLAR SEAL FLAPS IN THE WIND. SOP
965192,COBALT,1 VISUAL INSPECTION OF BRAKES
965183,TL,REPLACE FRONT BRAKE PADS AND RESURFACE ROTORS 
965182,TL,INTERMEDIATE SERVICE WITH NO TIRE BALANCE.
965182,TL,COMPUTER SPIN BALANCE ALL FOUR TIRES.
965182,TL,D/S INNER BRAKE LIGHT BULB IS INOP. 
965182,TL,PERFORM REAR BRAKE INSPECTION.
965171,FOCUS,"INSTALL RIGHT SIDE MIRROR, CUSTOMER SUPPLIED PART "
965170,TAURUS,VEHICLE WILL NOT START SOME OFF THE TIME
965161,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
965161,ACCORD,ALL SEASON PROTECTION PACKAGE
965151,TL,REPLACE DUST AND POLLEN FILTER.
965151,TL,PERFORM INSPECTION PER LIST
965151,TL,REPLACE TRANSMISSION FLUID.
965145,TAURUS,PERFORM INSPECTION PER LIST
965137,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
965137,ACCORD,ALL SEASON PROTECTION PACKAGE
965130,EXPLORER,ADJUST AND TIEGHTEN DRIVERS DOOR LATCH 
965130,EXPLORER,INSPECT FRONT VBRAKE HOSES FOR CRACKES 
965130,EXPLORER,LUBRICATE 4X2 FRONT WHEEL BEARINGS
965119,TL,CAR WOULD NOT START 3 TIMES THIS WEEKEND 
965117,ACCORD,ROTATE FOUR TIRES IN CONJUNCTION WITH MAINTENANCE INTERVAL A SERVICE. CHECK INFLATION PRESSURES AND CONDITION.
965117,ACCORD,REPLACE ENGINE OIL REPLACE ENGINE OIL FILTER RESET ENGINE OIL LIFE INDICATOR
965113,TL,LOCK MECHANISM ON DRIVERS DOOR MAKES NOISE. 
965113,TL,DRIVERS SIDE SEAT CLUNKS. 
965112,CL,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
965103,RAM PICKUP 1500,"CHECK AND ADVISE. USED VEHICLE INSPECTION. FRONT BRAKE REMAINING THICKNESS............................ REAR BRAKE REMAINING THICKNESS............................. FRONT TIRES..................REAR TIRES.................... PERFORM LOF, AIR FILTER REPLACEMENT AND REPLACE WIPER BLADES ONLY AFTER SAFETY INSPECTION COMPLETE AND SALES HAS DETERMINED TO KEEP VEHICLE FOR RESALE."
965103,RAM PICKUP 1500,FOUND THE FRONT BRAKES NEED TO BE REPLACED
965089,F-150,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
965089,F-150,REPLACE AUTOMATIC TRANSMISSION/TRANSAXLE FLUID
965089,F-150,CUSTOMER REPORTS CHECK ENGINE LIGHT IS ON E29 
965077,CROSSFIRE,"LUBE, OIL AND FILTER SERVICE. ALACART."
965072,SEBRING,PERFORM T-CAR USED VEHICLE INSPECTION. FRONT BRAKE REMAINING THICKNESS............................ REAR BRAKE REMAINING THICKNESS............................. FRONT TIRES..................REAR TIRES.................... PERFORM LOF SERVICE ONLY AFTER SAFTEY INSPECTION COMPLETE AND SALES HAS DETERMINED TO KEEP VEHICLE FOR RESALE
965067,TL,CHANGE ENGINE OIL AND FILTER
965060,CL,"CHECK BATTERY, CHARGING AND STARTER DRAW"
965060,CL,COMPUTER SPIN BALANCE ALL 4 TIRES
965060,CL,REPLACE DUST AND POLLEN FILTERS
965060,CL,"MAJOR SERVICE, NO SPARK PLUGS"
965060,CL,REPLACE TRANSMISSION FLUID
965047,ACCORD,REPLACE MANUAL OR AUTOMATIC TRANSMISSION FLUID USING HONDA SPECIFIED FLUID AND REPLACEMENT CRUSH WASHERS.
965047,ACCORD,REPLACE A/C HEPA FILTER - PER FACTORY RECOMMENDATION 
965047,ACCORD,SUNGLASS HOLDER KEEPS FALLING DOWN 
965047,ACCORD,MOUNT AND BALANCE 2 TIRES.
965046,TL,"REPLACE ENGINE OIL WITH SAE 5W-20, REPLACE OIL FILTER WITH ACURA OEM. CHECK LEVEL AND CONDITION OF TRANSAXLE, COOLANT, BRAKE, WIPER & CLUTCH FLUID LEVELS. CHECK BRAKE PADS FOR WEAR, DAMAGE & CRACKS-CHECK CALIPERS FOR DAMAGE, LEAKS & TIGHTNESS OF MOUNTING BOLTS. THIS IS DONE TO BOTH FRONT AND REAR BRAKE SYSTEMS. PERFORM BODY LUBRICATION OF ALL REQUIRED HINGES, LATCHES, LOCK CYLINDERS AND MECHANISIMS. ROTATE FOUR TIRES-CHECK TIRE INFLATION AND CONDITION. INSPECT TIE-ROD ENDS, STEERING GEARBOX AND RACK BOOTS F"
965046,TL,"REPLACE AIR FILTER ELEMENT WITH ACURA OEM REPLACE DUST AND POLLEN FILTER WITH ACURA OEM ADJUST DRIVE BELTS, INSPECT FOR DAMAGE AND WEAR"
965046,TL,COMPUTER SPIN BALANCE ALL FOUR TIRES.
965040,TL,1 RESET MAINT MINDER AND COMPLETE MAINT JOURNAL CHECK FRONT SUSPENSION FOR LOOSENESS
965040,TL,REPLACE ENGINE COOLANT 2001 3.2CL ALL MODELS 2000 AND OLDER
965037,TL,"REPLACE ENGINE OIL WITH SAE 5W-20, REPLACE OIL FILTER WITH ACURA OEM. CHECK LEVEL AND CONDITION OF TRANSAXLE, COOLANT, BRAKE, WIPER & CLUTCH FLUID LEVELS. CHECK BRAKE PADS FOR WEAR, DAMAGE & CRACKS-CHECK CALIPERS FOR DAMAGE, LEAKS & TIGHTNESS OF MOUNTING BOLTS. THIS IS DONE TO BOTH FRONT AND REAR BRAKE SYSTEMS. PERFORM BODY LUBRICATION OF ALL REQUIRED HINGES, LATCHES, LOCK CYLINDERS AND MECHANISIMS. ROTATE FOUR TIRES-CHECK TIRE INFLATION AND CONDITION. INSPECT TIE-ROD ENDS, STEERING GEARBOX AND RACK BOOTS F"
965037,TL,COMPUTER SPIN BALANCE ALL FOUR TIRES.
965037,TL,1 S/B 07-017 FUEL PUMP RELAY
965033,TL,CHANGE ENGINE OIL AND FILTER
965032,TL,PERFORM NEW CAR PREDELIVERY INSPECTION
965029,TL,PERFORM NEW CAR PREDELIVERY INSPECTION
965029,TL,REPLACE MISSING MAINT JOURNAL
965028,TL,PERFORM NEW CAR PREDELIVERY INSPECTION
965023,TL,"REPLACE ENGINE OIL WITH SAE 5W-20, REPLACE OIL FILTER WITH ACURA OEM. CHECK LEVEL AND CONDITION OF TRANSAXLE, COOLANT, BRAKE, WIPER & CLUTCH FLUID LEVELS. CHECK BRAKE PADS FOR WEAR, DAMAGE & CRACKS-CHECK CALIPERS FOR DAMAGE, LEAKS & TIGHTNESS OF MOUNTING BOLTS. THIS IS DONE TO BOTH FRONT AND REAR BRAKE SYSTEMS. PERFORM BODY LUBRICATION OF ALL REQUIRED HINGES, LATCHES, LOCK CYLINDERS AND MECHANISIMS. ROTATE FOUR TIRES-CHECK TIRE INFLATION AND CONDITION. INSPECT TIE-ROD ENDS, STEERING GEARBOX AND RACK BOOTS F"
965023,TL,TRIM PIECE WARPED ON PASS REAR DOOR PANEL.
965023,TL,COMPUTER SPIN BALANCE ALL FOUR TIRES.
965020,TL,INTERMEDIATE SERVICE WITH NO TIRE BALANCE.
965020,TL,COMPUTER SPIN BALANCE ALL FOUR TIRES.
965019,TL,REPLACED REAR PADS AND RESURFACE REAR ROTORS.
965019,TL,COMPUTER SPIN BALANCE ALL 4 TIRES
965018,EXPLORER,REPLACE HEADLAMP BULB DRIVERS SIDE LOW BEAM OUT
965015,EXPLORER,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
965015,EXPLORER,TEMP GAUGE GOES TO HOT AFTER TEN MINS 
965014,RANGER,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
965013,AEROSTAR,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
965013,AEROSTAR,REPLACE AUTOMATIC TRANSMISSION FLUID
965012,ACCORD,REPLACE MANUAL OR AUTOMATIC TRANSMISSION FLUID USING HONDA SPECIFIED FLUID AND REPLACEMENT CRUSH WASHERS.
965012,ACCORD,CUSTOMER REQUESTS TO REPLACE BRAKE FLUID PER FACTORY RECOMMENDATIONS
965012,ACCORD,INSPECT AND ADJUST VALVE CLEARANCE AND REPLACE VALVE COVER GASKET.
965012,ACCORD,PERFORM MAJOR MAINTENCE SERVICE AS PER FACTORY SERVICE MANUAL
965012,ACCORD,BALANCE 4 STANDARD TIRES WITH MAINTENANCE SERVICE INTERVAL 
965012,ACCORD,CUSTOMER REPORTS WONT START ALL THE TIME CHECK AND ADVISE 
965008,ALERO,CHECK ENGINE LIGHT CAME BACK ON AND VEHICLE IS RUNNING ROUGH
965001,TL,CUSTOMER STATES PASSANGER REAR TIRE FLAT.
965000,S10,DRAIN AND REFILL OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
964996,F-250 SUPER DUTY,PERFORM USED VEHICLE INSPECTION AND OIL CHANGE. REPLACE AIR FILTER & WIPER INSERTS/BLADES
964975,ACCORD,ROTATE FOUR TIRES IN CONJUNCTION WITH MAINTENANCE INTERVAL A SERVICE. CHECK INFLATION PRESSURES AND CONDITION.
964975,ACCORD,REPLACE ENGINE OIL REPLACE ENGINE OIL FILTER RESET ENGINE OIL LIFE INDICATOR
964965,ACCORD,PERFORM HONDA MAINTENANCE INTERVAL B SERVICE FOR MODELS THAT USE STANDARD OILS.
964962,COBALT,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
964961,MUSTANG,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
964947,FREESTYLE,1 QUALITY CARE MAINTENANCE MB 15
964939,ESCAPE,PERFORM COMPLETE USED VEHICLE INSPECTION CHANGE OIL AND FILTER AND CHECK ALL FLUID LEVELS
964937,TAURUS,CHECK ENGINE LIGHT IS ON. CHECK AND ADVISE
964932,F-150,PERFORM COMPLETE USED VEHICLE INSPECTION CHANGE OIL AND FILTER AND CHECK ALL FLUID LEVELS
964928,TAURUS,PERFORM COMPLETE USED VEHICLE INSPECTION CHANGE OIL AND FILTER AND CHECK ALL FLUID LEVELS
964921,E-150,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
964919,FOCUS,"CUSTOMER REPORTS VEHICLE ENGINE RATTLE WHEN DRIVING, VEHICLE DIED. LOST POWER NO RESTART"
964902,ACCORD,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE. ....2.2 REPLACE WIPERS AND AIR FILTER ALSO.
964902,ACCORD,BALANCE STANDARD TIRES. ROTATE IF NEEDED. 
964902,ACCORD,REPLACE REAR PADS AND LUBE CALIPERS.
964902,ACCORD,RIGHT AXLE SEAL IS LEAKING 
964898,ACCORD,REPLACE FRONT BRAKE PADS AND RESURFACE ROTORS
964898,ACCORD,COMPUTER SPIN BALANCE ALL FOUR TIRES.
964895,FOCUS,"RIGHT FRONT HEADLIGHT ON/OFF WHEN DRIVING, WIGGLING WIRES BEHIND LIGHT MAKE IT HAPPEN"
964888,TL,1 RESET MAINT MINDER AND COMPLETE MAINT JOURNAL
964887,STRATUS,CUSTOMER STATES REPLACE TRUNK WEATHER STRIP AND MAT SUPPORT
964885,SEBRING,"PERFORMED MAINTENANCE SERVICE INTERVAL -IV-. 4 CYLINDER, STANDARD SPARK PLUG MODELS."
964885,SEBRING,BALANCE WHEELS & TIRES WITH SERVICE.
964882,ACCORD,"CUSTOMER STATES HEARING BELT KIND OF SQUEAK COMING FROM FRON OF THE CAR WHILE STOPPED, IDLING"
964882,ACCORD,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
964882,ACCORD,CUSTOMER STATES HEARING A SQUEAK COMING FROM REAR BRAKES 
964882,ACCORD,REPLACE BRAKE FLUID AS PER CUSTOMER REQUEST
964880,ACCORD,INSPECT AND ADJUST DRIVE BELTS REPLACE A/C AND ENGINE AIR FILTER ELEMENTS PER FACTORY REQUIRED INTERVAL
964880,ACCORD,PERFORM FACTORY MAINTENANCE SERVICE AS PER MILEAGE INTERVAL REQUIREMENT
964878,AEROSTAR,REPLACE PLATINUM SPARK PLUGS 6 CYLINDER
964878,AEROSTAR,"VEHICLE FAILED DEQ, ADVISE"
964876,TOWN & COUNTRY,"PERFORM FRONT BRAKE INSPECTION OF PAD LINNINGS, CALIPER ASSEMBLIES, AND ROTORS. REMAINING LINNING.............................."
964876,TOWN & COUNTRY,"PERFORM MAINTENANCE INTERVAL -IV-. 6 CYLINDER, PLATINUM SPARK PLUG EQUIPPED MODELS."
964876,TOWN & COUNTRY,BALANCE WHEELS & TIRES WITH SERVICE.
964875,TL,"REPLACE ENGINE OIL WITH SAE 5W-20, REPLACE OIL FILTER WITH ACURA OEM. CHECK LEVEL AND CONDITION OF TRANSAXLE, COOLANT, BRAKE, WIPER & CLUTCH FLUID LEVELS. CHECK BRAKE PADS FOR WEAR, DAMAGE & CRACKS-CHECK CALIPERS FOR DAMAGE, LEAKS & TIGHTNESS OF MOUNTING BOLTS. THIS IS DONE TO BOTH FRONT AND REAR BRAKE SYSTEMS. PERFORM BODY LUBRICATION OF ALL REQUIRED HINGES, LATCHES, LOCK CYLINDERS AND MECHANISIMS. ROTATE FOUR TIRES-CHECK TIRE INFLATION AND CONDITION. INSPECT TIE-ROD ENDS, STEERING GEARBOX AND RACK BOOTS F"
964866,DURANGO,"LUBE, OIL AND FILTER SERVICE. ALACART."
964864,F-150,PERFORM MINOR SERVICE PER FACTORY RECOMMENDED MILEAGE
964861,F-150,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
964858,CL,INTERMEDIATE SERVICE WITH NO TIRE BALANCE.
964858,CL,COMPUTER SPIN BALANCE ALL FOUR TIRES.
964857,F-150,CUSTOMER STATES THAT THE WIPER MOTORS MAKE NOISE INTERMITANTLY
964857,F-150,CHANGE ENGINE OIL AND FILTER
964851,EXPEDITION,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
964849,FIVE HUNDRED,CUSTOMER REPORTS TRUNK OPENS AND CLOSES VERY HARD L06
964849,FIVE HUNDRED,ADD ONE KEY AND ONE REMOTE 
964842,RAM PICKUP 1500,"LUBE, OIL AND FILTER SERVICE. ALACART."
964841,ACCORD,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
964830,ACCORD,DRAIN AND REFILL OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
964829,ACCORD,HAD TO BE JUMP STARTED. VEHICLE THEN DIED ONCE CHECK ENGINE LIGHT CAME ON VEHICLE WILL NOT START AGAIN
964829,ACCORD,DRIVERS SIDE AIRBAG COVER RECALL
964827,ACCORD,ROTATE FOUR TIRES IN CONJUNCTION WITH MAINTENANCE INTERVAL A SERVICE. CHECK INFLATION PRESSURES AND CONDITION.
964827,ACCORD,REPLACE ENGINE OIL REPLACE ENGINE OIL FILTER RESET ENGINE OIL LIFE INDICATOR
964823,F-150,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
964822,E-250,CUSTOMER REPORTS LEFT FRONT DOOR HANDLE INOP 
964793,TL,CHANGE ENGINE OIL AND FILTER
964773,F-150,"PERFORM COMPLETE PRE-DELIVERY INSPECTION AS PER FORD MOTOR COMPANIES PRE-DELIVERY INSPECTION SHEET, INSTALL ALL LOOSE ACCESSORIES, COMPARE EQUIPEMENT LIST TO ACTUAL EQUIPMENT, INSPECT ALL FLUID LEVELS AND ROAD TEST SEVERAL MILES."
964765,ACCORD,REPLACE ENGINE OIL REPLACE ENGINE OIL FILTER RESET ENGINE OIL LIFE INDICATOR
964762,TL,1 RESET MAINT MINDER AND COMPLETE MAINT JOURNAL
964757,F-150,CUSTOMER REPORTS ACCELERATOR STICKING WHEN COLD CHECK AND ADVISE
964754,ACCORD,DRAIN AND REFILL OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
964748,ACCORD,PERFORM USED VEHICLE INSPECTION AND OIL CHANGE. REPLACE AIR FILTER & WIPER INSERTS/BLADES
964747,ESCALADE,PERFORM USED VEHICLE INSPECTION AND OIL CHANGE. REPLACE AIR FILTER & WIPER INSERTS/BLADES
964747,ESCALADE,PERFORM FULL DETAIL ON SUV OR TRUCK.
964735,CL,PERFORM ENGINE OIL AND FILTER CHANGE. REPLACED OIL 5W/20.
964731,F-250 SUPER DUTY,CUSTOMER REPORTS A WIND NOISE FROM LEFT FRONT WINDOW AT 60 MPH. NOISE WILL STOP WHEN CRACKING BACK WINDOW AND ROLLING THE FRONT WINDOW DOWN AND UP AGAIN. R22
964719,ACCORD,07-020 05-06 HONDA FUEL PUMP RELAY 
964711,CARAVAN,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE. ....2.2 REPLACE WIPERS AND AIR FILTER ALSO.
964711,CARAVAN,CHECK ENGINE LIGHT IS ON. 
964708,CLASSIC,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE. ....2.2 REPLACE WIPERS AND AIR FILTER ALSO.
964705,TAURUS,PERFORM MINOR MAINTENANCE SERVICE AS PER FACTORY SERVICE MANUAL MILEAGE INTERVAL IS
964705,TAURUS,BALANCE 4 STANDARD TIRES WITH MAINTENANCE SERVICE INTERVAL
964699,RANGER,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
964656,ENVOY,KEY STUCK IN IGNITION AGAIN.
964656,ENVOY,KEY STUCK IN IGNITION AGAIN.
964640,ACCORD,INSTALL REAR WING SPOILER. SOP IS IN.
964635,EXPEDITION,"FUEL INJECTION PERFORMANCE FLUSH. TEST AND CLEAN INJECTORS, CLEAN THROTTLE BODY"
964635,EXPEDITION,REPLACE AUTOMATIC TRANSMISSION FLUID
964633,TAURUS,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
964627,C/K 1500 SERIES,CHANGE OIL AND OIL FILTER.LUBE APPLICABLE POINTS.CHECK ALL FLUID LEVELS.CHECK TIRE PRESSURE.
964625,SUBURBAN,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE. ....2.2 REPLACE WIPERS AND AIR FILTER ALSO.
964625,SUBURBAN,LUBE INTERMEDIATE SHAFT COLUMN 
964616,ESCAPE,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
964616,ESCAPE,FIELD SERVICE ACTION 06C12
964609,F-350 SUPER DUTY,QUALITY USED CAR INSPECTION INCLUDES OIL AND OIL FILTER CHANGE.
964603,FOCUS,PERFORM MULTI-POINT INSPECTION (QUALITY CARE REPORT CARD)
964601,FOCUS,REPLACE AUTOMATIC TRANSMISSION/TRANSAXLE FLUID
964586,TAURUS,"LUBE, OIL AND FILTER SERVICE. ALACART."
964581,ACCORD,ROTATE FOUR TIRES IN CONJUNCTION WITH MAINTENANCE INTERVAL A SERVICE. CHECK INFLATION PRESSURES AND CONDITION.
964581,ACCORD,REPLACE ENGINE OIL REPLACE ENGINE OIL FILTER RESET ENGINE OIL LIFE INDICATOR
964579,F-150,DRIVER WINDOW WILL NOT ROLL UP OR DOWN
964574,ACCORD,"PERFORM T-CAR USED VEHICLE INSPECTION. INCLUDES OIL AND FILTER CHANGE, ONLY IF CAR PASSES INSPECT."
964570,CL,INTERMEDIATE SERVICE WITH NO TIRE BALANCE.
964570,CL,COMPUTER SPIN BALANCE ALL 4 TIRES
964560,ACCORD,"CUSTOMER BROUGHT VEHICLE IN TH HAVE LEFT REAR STRUT ASSEMBLY REPLACED AS PREVIOUSLY RECOMMENDED, DUE TO MAKING NOISE."
964556,CL,EMISSIONS SERVICE PER S/B 98-031 WARRANTY EXTENSION
964556,CL,EMISSIONS TEST PER WARR. EXTENSION E
964542,TL,PERFORM MINOR MAINTENANCE SERVICE AS PER FACTORY SERVICE MANUAL MILEAGE INTERVAL IS
964541,TL,REMOVE WHEEL LOCKS AND INSTALL NEW ONES-JOEY WILL DO.
964541,TL,CUT AND PROGRAM ONE KEY AND PROVIDE ONE KEY FOB. 
964539,ACCORD,CUSTOMER REPORTS GETTING SQUEAK FROM BRAKES REPLACE FRONT BRAKE PADS IF NEEDED
964539,ACCORD,DRAIN AND REFILL OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
